doi,status_code,final_url,domain,resolved,redirect_count,redirect_chain,error
10.1021/acs.molpharmaceut.4c00744,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00744,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.4c00744 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00744,
10.1016/j.jconrel.2025.01.071,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365925000811,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2025.01.071 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365925000811,
10.1016/j.actbio.2025.01.040,200,https://linkinghub.elsevier.com/retrieve/pii/S1742706125000492,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.actbio.2025.01.040 -> https://linkinghub.elsevier.com/retrieve/pii/S1742706125000492,
10.1021/acs.biomac.4c01587,403,https://pubs.acs.org/doi/10.1021/acs.biomac.4c01587,pubs.acs.org,True,1,https://doi.org/10.1021/acs.biomac.4c01587 -> https://pubs.acs.org/doi/10.1021/acs.biomac.4c01587,
10.3390/pharmaceutics17010025,200,https://www.mdpi.com/1999-4923/17/1/25,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics17010025 -> https://www.mdpi.com/1999-4923/17/1/25,
10.1021/acsnano.4c14041,403,https://pubs.acs.org/doi/10.1021/acsnano.4c14041,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.4c14041 -> https://pubs.acs.org/doi/10.1021/acsnano.4c14041,
10.1016/j.bioactmat.2024.12.032,200,https://linkinghub.elsevier.com/retrieve/pii/S2452199X24005693,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.bioactmat.2024.12.032 -> https://linkinghub.elsevier.com/retrieve/pii/S2452199X24005693,
10.1007/s00894-025-06308-9,200,https://link.springer.com/article/10.1007/s00894-025-06308-9,link.springer.com,True,1,https://doi.org/10.1007/s00894-025-06308-9 -> https://link.springer.com/article/10.1007/s00894-025-06308-9,
10.1016/j.colsurfb.2025.114528,200,https://linkinghub.elsevier.com/retrieve/pii/S0927776525000359,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.colsurfb.2025.114528 -> https://linkinghub.elsevier.com/retrieve/pii/S0927776525000359,
10.1080/17425247.2025.2452295,403,https://www.tandfonline.com/doi/full/10.1080/17425247.2025.2452295,tandfonline.com,True,1,https://doi.org/10.1080/17425247.2025.2452295 -> https://www.tandfonline.com/doi/full/10.1080/17425247.2025.2452295,
10.1016/j.chroma.2025.465663,200,https://linkinghub.elsevier.com/retrieve/pii/S0021967325000123,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.chroma.2025.465663 -> https://linkinghub.elsevier.com/retrieve/pii/S0021967325000123,
10.1016/j.ijpharm.2025.125192,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517325000286,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2025.125192 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517325000286,
10.1016/j.ijpharm.2025.125240,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517325000766,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2025.125240 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517325000766,
10.1002/advs.202409729,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202409729,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202409729 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202409729,
10.1021/acsami.4c20770,403,https://pubs.acs.org/doi/10.1021/acsami.4c20770,pubs.acs.org,True,1,https://doi.org/10.1021/acsami.4c20770 -> https://pubs.acs.org/doi/10.1021/acsami.4c20770,
10.1021/acs.molpharmaceut.4c00995,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00995,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.4c00995 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00995,
10.1021/acsami.4c14203,403,https://pubs.acs.org/doi/10.1021/acsami.4c14203,pubs.acs.org,True,1,https://doi.org/10.1021/acsami.4c14203 -> https://pubs.acs.org/doi/10.1021/acsami.4c14203,
10.1021/acsnano.4c13053,403,https://pubs.acs.org/doi/10.1021/acsnano.4c13053,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.4c13053 -> https://pubs.acs.org/doi/10.1021/acsnano.4c13053,
10.1021/acs.molpharmaceut.4c01239,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c01239,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.4c01239 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c01239,
10.1021/jacs.4c10265,403,https://pubs.acs.org/doi/10.1021/jacs.4c10265,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.4c10265 -> https://pubs.acs.org/doi/10.1021/jacs.4c10265,
10.1002/advs.202411032,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202411032,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202411032 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202411032,
10.1039/d5md00115c,200,https://pubs.rsc.org/en/content/articlelanding/2025/md/d5md00115c,pubs.rsc.org,True,1,https://doi.org/10.1039/d5md00115c -> https://pubs.rsc.org/en/content/articlelanding/2025/md/d5md00115c,
10.1038/s41467-024-55137-6,200,https://www.nature.com/articles/s41467-024-55137-6,nature.com,True,1,https://doi.org/10.1038/s41467-024-55137-6 -> https://www.nature.com/articles/s41467-024-55137-6,
10.3390/pharmaceutics16121521,200,https://www.mdpi.com/1999-4923/16/12/1521,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics16121521 -> https://www.mdpi.com/1999-4923/16/12/1521,
10.1016/j.ijpharm.2024.125114,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517324013486,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2024.125114 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517324013486,
10.1002/advs.202412303,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202412303,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202412303 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202412303,
10.3390/vaccines13010025,200,https://www.mdpi.com/2076-393X/13/1/25,mdpi.com,True,1,https://doi.org/10.3390/vaccines13010025 -> https://www.mdpi.com/2076-393X/13/1/25,
10.1016/j.ymthe.2024.12.041,200,https://linkinghub.elsevier.com/retrieve/pii/S1525001624008414,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ymthe.2024.12.041 -> https://linkinghub.elsevier.com/retrieve/pii/S1525001624008414,
10.1038/s41551-025-01347-2,200,https://www.nature.com/articles/s41551-025-01347-2,nature.com,True,1,https://doi.org/10.1038/s41551-025-01347-2 -> https://www.nature.com/articles/s41551-025-01347-2,
10.1021/acs.biomac.4c01599,403,https://pubs.acs.org/doi/10.1021/acs.biomac.4c01599,pubs.acs.org,True,1,https://doi.org/10.1021/acs.biomac.4c01599 -> https://pubs.acs.org/doi/10.1021/acs.biomac.4c01599,
10.1016/j.ijpharm.2024.125109,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517324013437,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2024.125109 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517324013437,
10.17691/stm2025.17.6.06,200,https://www.stm-journal.ru/en/numbers/2025/6/1959,stm-journal.ru,True,1,https://doi.org/10.17691/stm2025.17.6.06 -> https://www.stm-journal.ru/en/numbers/2025/6/1959,
10.1016/j.ymthe.2024.12.032,200,https://linkinghub.elsevier.com/retrieve/pii/S1525001624008311,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ymthe.2024.12.032 -> https://linkinghub.elsevier.com/retrieve/pii/S1525001624008311,
10.1021/acs.bioconjchem.4c00536,403,https://pubs.acs.org/doi/10.1021/acs.bioconjchem.4c00536,pubs.acs.org,True,1,https://doi.org/10.1021/acs.bioconjchem.4c00536 -> https://pubs.acs.org/doi/10.1021/acs.bioconjchem.4c00536,
10.1021/acs.molpharmaceut.4c00426,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00426,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.4c00426 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00426,
10.1016/j.jcis.2024.12.032,200,https://linkinghub.elsevier.com/retrieve/pii/S0021979724028844,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jcis.2024.12.032 -> https://linkinghub.elsevier.com/retrieve/pii/S0021979724028844,
10.1002/adfm.202312038,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202312038,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adfm.202312038 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202312038,
10.1002/bab.2701,403,https://iubmb.onlinelibrary.wiley.com/doi/10.1002/bab.2701,iubmb.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/bab.2701 -> https://iubmb.onlinelibrary.wiley.com/doi/10.1002/bab.2701,
10.1021/jacs.4c13154,403,https://pubs.acs.org/doi/10.1021/jacs.4c13154,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.4c13154 -> https://pubs.acs.org/doi/10.1021/jacs.4c13154,
10.1016/j.apsb.2024.08.032,200,https://linkinghub.elsevier.com/retrieve/pii/S2211383524003514,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.apsb.2024.08.032 -> https://linkinghub.elsevier.com/retrieve/pii/S2211383524003514,
10.1016/j.omtn.2024.102383,200,https://linkinghub.elsevier.com/retrieve/pii/S2162253124002701,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.omtn.2024.102383 -> https://linkinghub.elsevier.com/retrieve/pii/S2162253124002701,
10.1002/advs.202408744,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202408744,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202408744 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202408744,
10.1021/acs.jmedchem.4c02239,403,https://pubs.acs.org/doi/10.1021/acs.jmedchem.4c02239,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jmedchem.4c02239 -> https://pubs.acs.org/doi/10.1021/acs.jmedchem.4c02239,
10.1016/j.ejps.2024.106965,200,https://linkinghub.elsevier.com/retrieve/pii/S0928098724002781,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ejps.2024.106965 -> https://linkinghub.elsevier.com/retrieve/pii/S0928098724002781,
10.1021/acs.langmuir.4c03704,403,https://pubs.acs.org/doi/10.1021/acs.langmuir.4c03704,pubs.acs.org,True,1,https://doi.org/10.1021/acs.langmuir.4c03704 -> https://pubs.acs.org/doi/10.1021/acs.langmuir.4c03704,
10.1021/acs.analchem.4c03955,403,https://pubs.acs.org/doi/10.1021/acs.analchem.4c03955,pubs.acs.org,True,1,https://doi.org/10.1021/acs.analchem.4c03955 -> https://pubs.acs.org/doi/10.1021/acs.analchem.4c03955,
10.1038/s41467-024-55072-6,200,https://www.nature.com/articles/s41467-024-55072-6,nature.com,True,1,https://doi.org/10.1038/s41467-024-55072-6 -> https://www.nature.com/articles/s41467-024-55072-6,
10.2147/IJN.S474665,200,https://www.dovepress.com/combination-of-gene-therapy-and-chemotherapy-in-a-new-targeted-hybrid--peer-reviewed-fulltext-article-IJN,dovepress.com,True,1,https://doi.org/10.2147/IJN.S474665 -> https://www.dovepress.com/combination-of-gene-therapy-and-chemotherapy-in-a-new-targeted-hybrid--peer-reviewed-fulltext-article-IJN,
10.14202/vetworld.2024.2235-2247,403,https://www.veterinaryworld.org/Vol.17/October-2024/5.php,veterinaryworld.org,True,1,https://doi.org/10.14202/vetworld.2024.2235-2247 -> https://www.veterinaryworld.org/Vol.17/October-2024/5.php,
10.3390/jpm14111092,200,https://www.mdpi.com/2075-4426/14/11/1092,mdpi.com,True,1,https://doi.org/10.3390/jpm14111092 -> https://www.mdpi.com/2075-4426/14/11/1092,
10.1021/jacs.4c14500,403,https://pubs.acs.org/doi/10.1021/jacs.4c14500,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.4c14500 -> https://pubs.acs.org/doi/10.1021/jacs.4c14500,
10.1038/s41586-024-08291-2,200,https://www.nature.com/articles/s41586-024-08291-2,nature.com,True,1,https://doi.org/10.1038/s41586-024-08291-2 -> https://www.nature.com/articles/s41586-024-08291-2,
10.1021/acsnano.4c08490,403,https://pubs.acs.org/doi/10.1021/acsnano.4c08490,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.4c08490 -> https://pubs.acs.org/doi/10.1021/acsnano.4c08490,
10.1002/adhm.202403366,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202403366,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202403366 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202403366,
10.1038/s41587-024-02490-y,200,https://www.nature.com/articles/s41587-024-02490-y,nature.com,True,1,https://doi.org/10.1038/s41587-024-02490-y -> https://www.nature.com/articles/s41587-024-02490-y,
10.1016/j.ijpharm.2024.124942,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517324011761,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2024.124942 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517324011761,
10.1016/j.apsb.2024.06.011,200,https://linkinghub.elsevier.com/retrieve/pii/S2211383524002429,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.apsb.2024.06.011 -> https://linkinghub.elsevier.com/retrieve/pii/S2211383524002429,
10.1016/j.bioactmat.2024.06.008,200,https://linkinghub.elsevier.com/retrieve/pii/S2452199X24002202,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.bioactmat.2024.06.008 -> https://linkinghub.elsevier.com/retrieve/pii/S2452199X24002202,
10.1021/acs.molpharmaceut.4c00826,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00826,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.4c00826 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.4c00826,
10.1128/jvi.01699-24,403,https://journals.asm.org/doi/10.1128/jvi.01699-24,journals.asm.org,True,1,https://doi.org/10.1128/jvi.01699-24 -> https://journals.asm.org/doi/10.1128/jvi.01699-24,
10.1016/j.jconrel.2024.11.010,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365924007557,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2024.11.010 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365924007557,
10.1016/j.jconrel.2024.11.007,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365924007521,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2024.11.007 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365924007521,
10.1002/advs.202405406,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202405406,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202405406 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202405406,
10.1039/d5bm00317b,200,https://pubs.rsc.org/en/content/articlelanding/2025/bm/d5bm00317b,pubs.rsc.org,True,1,https://doi.org/10.1039/d5bm00317b -> https://pubs.rsc.org/en/content/articlelanding/2025/bm/d5bm00317b,
10.1038/s41551-024-01296-2,200,https://www.nature.com/articles/s41551-024-01296-2,nature.com,True,1,https://doi.org/10.1038/s41551-024-01296-2 -> https://www.nature.com/articles/s41551-024-01296-2,
10.1080/03639045.2024.2421198,403,https://www.tandfonline.com/doi/full/10.1080/03639045.2024.2421198,tandfonline.com,True,1,https://doi.org/10.1080/03639045.2024.2421198 -> https://www.tandfonline.com/doi/full/10.1080/03639045.2024.2421198,
10.1038/s41551-024-01267-7,200,https://www.nature.com/articles/s41551-024-01267-7,nature.com,True,1,https://doi.org/10.1038/s41551-024-01267-7 -> https://www.nature.com/articles/s41551-024-01267-7,
10.1002/adhm.202401918,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202401918,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202401918 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202401918,
10.1039/d5nr00433k,200,https://pubs.rsc.org/en/content/articlelanding/2025/nr/d5nr00433k,pubs.rsc.org,True,1,https://doi.org/10.1039/d5nr00433k -> https://pubs.rsc.org/en/content/articlelanding/2025/nr/d5nr00433k,
10.1002/advs.202404684,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202404684,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202404684 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202404684,
10.1002/anie.202415389,403,https://onlinelibrary.wiley.com/doi/10.1002/anie.202415389,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/anie.202415389 -> https://onlinelibrary.wiley.com/doi/10.1002/anie.202415389,
10.1016/j.ijpharm.2024.124868,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517324011025,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2024.124868 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517324011025,
10.3390/vaccines12101148,200,https://www.mdpi.com/2076-393X/12/10/1148,mdpi.com,True,1,https://doi.org/10.3390/vaccines12101148 -> https://www.mdpi.com/2076-393X/12/10/1148,
10.1016/j.jconrel.2024.10.028,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365924007016,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2024.10.028 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365924007016,
10.1016/j.jconrel.2024.10.047,200,https://linkinghub.elsevier.com/retrieve/pii/S016836592400720X,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2024.10.047 -> https://linkinghub.elsevier.com/retrieve/pii/S016836592400720X,
10.1021/acs.nanolett.4c02566,403,https://pubs.acs.org/doi/10.1021/acs.nanolett.4c02566,pubs.acs.org,True,1,https://doi.org/10.1021/acs.nanolett.4c02566 -> https://pubs.acs.org/doi/10.1021/acs.nanolett.4c02566,
10.1039/d5tb00117j,200,https://pubs.rsc.org/en/content/articlelanding/2025/tb/d5tb00117j,pubs.rsc.org,True,1,https://doi.org/10.1039/d5tb00117j -> https://pubs.rsc.org/en/content/articlelanding/2025/tb/d5tb00117j,
10.1021/acs.jpcb.4c05057,403,https://pubs.acs.org/doi/10.1021/acs.jpcb.4c05057,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jpcb.4c05057 -> https://pubs.acs.org/doi/10.1021/acs.jpcb.4c05057,
10.1021/acssynbio.4c00487,403,https://pubs.acs.org/doi/10.1021/acssynbio.4c00487,pubs.acs.org,True,1,https://doi.org/10.1021/acssynbio.4c00487 -> https://pubs.acs.org/doi/10.1021/acssynbio.4c00487,
10.1002/adhm.202400804,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202400804,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202400804 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202400804,
10.1021/acs.analchem.4c02399,403,https://pubs.acs.org/doi/10.1021/acs.analchem.4c02399,pubs.acs.org,True,1,https://doi.org/10.1021/acs.analchem.4c02399 -> https://pubs.acs.org/doi/10.1021/acs.analchem.4c02399,
10.1016/j.isci.2024.110928,200,https://linkinghub.elsevier.com/retrieve/pii/S2589004224021539,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.isci.2024.110928 -> https://linkinghub.elsevier.com/retrieve/pii/S2589004224021539,
10.1016/j.jconrel.2024.10.005,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365924006680,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2024.10.005 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365924006680,
10.1186/s12951-024-02919-1,200,https://link.springer.com/article/10.1186/s12951-024-02919-1,link.springer.com,True,1,https://doi.org/10.1186/s12951-024-02919-1 -> https://link.springer.com/article/10.1186/s12951-024-02919-1,
10.1002/wnan.1992,403,https://wires.onlinelibrary.wiley.com/doi/10.1002/wnan.1992,wires.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/wnan.1992 -> https://wires.onlinelibrary.wiley.com/doi/10.1002/wnan.1992,
10.1039/d4nr05415f,200,https://pubs.rsc.org/en/content/articlelanding/2025/nr/d4nr05415f,pubs.rsc.org,True,1,https://doi.org/10.1039/d4nr05415f -> https://pubs.rsc.org/en/content/articlelanding/2025/nr/d4nr05415f,
10.1002/adhm.202400509,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202400509,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202400509 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202400509,
10.1021/acsnano.4c09677,403,https://pubs.acs.org/doi/10.1021/acsnano.4c09677,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.4c09677 -> https://pubs.acs.org/doi/10.1021/acsnano.4c09677,
